age,salary,experience_years,weekly_study_hours,courses_completed,login_days_past30,membership,device,region,promo_opt_in,num_promo_emails_last3m,churn
30.0,37530681.0,1,3.8,1,27,basic,tablet,대전광역시,0,5,1
53.0,42635765.0,33,4.7,4,0,basic,desktop,서울특별시,1,4,1
,16924355.0,16,6.2,4,28,basic,desktop,대전광역시,1,19,0
21.0,55949419.0,2,3.4,2,24,vip,desktop,인천광역시,1,5,0
39.0,5834292.0,13,5.0,6,1,basic,desktop,대전광역시,0,2,1
,15329818.0,1,11.0,3,21,premium,tablet,인천광역시,0,2,1
45.0,,14,11.1,4,23,basic,mobile,광주광역시,0,2,1
30.0,3075133.0,2,4.4,3,16,basic,desktop,경기도,1,5,1
34.0,3986642.0,6,7.0,2,14,basic,tablet,서울특별시,1,0,0
48.0,1019972.0,28,3.2,5,29,premium,tablet,경기도,1,0,0
22.0,5874513.0,3,4.4,3,12,basic,tablet,대전광역시,1,0,1
21.0,3092922.0,1,6.1,2,29,premium,mobile,대구광역시,1,5,0
29.0,51168285.0,5,3.3,5,1,vip,desktop,대구광역시,1,4,0
,73161389.0,22,4.3,7,14,basic,mobile,대구광역시,1,5,0
19.0,3770110.0,1,14.1,2,14,basic,tablet,인천광역시,0,1,1
18.0,9386514.0,0,6.9,6,17,basic,mobile,대구광역시,0,3,1
30.0,53939629.0,2,8.8,5,5,basic,tablet,서울특별시,1,1,1
40.0,2749918.0,18,4.9,3,2,basic,tablet,서울특별시,1,1,1
47.0,5170145.0,9,10.1,2,24,vip,desktop,대전광역시,1,4,0
30.0,37817457.0,12,3.1,2,5,premium,tablet,경기도,1,4,0
30.0,1673323.0,7,5.1,7,25,vip,mobile,대전광역시,1,14,0
46.0,3124253.0,15,6.0,1,13,basic,mobile,대구광역시,1,15,0
18.0,53052230.0,0,5.3,2,26,basic,tablet,인천광역시,1,1,1
31.0,2945988.0,11,3.6,4,22,basic,desktop,부산광역시,1,0,0
36.0,55350014.0,4,4.8,6,27,basic,mobile,광주광역시,0,0,1
39.0,83554566.0,19,6.6,3,25,premium,desktop,대구광역시,1,0,0
,30059614.0,5,4.2,3,28,premium,desktop,울산광역시,0,1,0
35.0,45732345.0,5,4.4,3,4,basic,desktop,대구광역시,1,5,1
18.0,12148139.0,0,6.3,3,17,basic,desktop,대전광역시,0,2,1
28.0,8495323.0,7,3.2,4,11,basic,tablet,울산광역시,1,1,0
39.0,13213585.0,16,6.2,3,28,premium,tablet,광주광역시,0,4,0
25.0,60809588.0,3,3.7,0,19,basic,tablet,울산광역시,0,1,1
35.0,10386818.0,13,6.2,5,22,basic,desktop,부산광역시,1,0,0
,63338951.0,1,6.9,1,27,basic,mobile,대전광역시,1,3,1
31.0,88190818.0,2,4.3,0,5,premium,mobile,대구광역시,1,4,0
36.0,6424609.0,5,4.9,3,21,premium,tablet,대구광역시,1,6,0
,42162186.0,1,4.5,1,18,basic,mobile,부산광역시,1,5,1
32.0,28233440.0,3,3.2,2,14,basic,tablet,광주광역시,1,0,1
41.0,,21,4.7,1,11,basic,desktop,서울특별시,1,1,0
36.0,,4,6.9,1,14,basic,tablet,울산광역시,0,4,1
29.0,3902695.0,5,13.1,3,24,basic,mobile,대구광역시,1,2,0
37.0,32282096.0,14,5.4,4,21,premium,tablet,대구광역시,1,3,0
42.0,48907663.0,5,6.9,4,2,basic,tablet,대전광역시,0,2,1
18.0,62570210.0,0,6.9,2,1,basic,mobile,경기도,1,16,1
46.0,48489561.0,7,3.2,3,11,basic,tablet,인천광역시,1,5,0
31.0,35805292.0,8,6.2,2,13,basic,tablet,부산광역시,1,1,0
39.0,67622210.0,20,10.6,1,22,basic,mobile,대구광역시,0,4,1
46.0,0.0,21,4.9,2,29,basic,tablet,인천광역시,1,3,0
21.0,2344409.0,1,6.6,4,18,basic,desktop,대전광역시,1,1,1
27.0,49375099.0,5,,1,21,basic,tablet,대전광역시,0,3,1
32.0,50238629.0,1,4.3,3,26,vip,mobile,서울특별시,0,2,1
27.0,52707440.0,3,5.9,2,15,premium,desktop,부산광역시,1,5,0
,4220879.0,0,3.2,3,0,basic,desktop,울산광역시,1,4,1
26.0,2929185.0,0,6.3,5,27,basic,mobile,서울특별시,1,2,1
29.0,44479125.0,0,5.6,2,24,basic,mobile,인천광역시,1,14,1
37.0,103794846.0,6,3.6,2,23,basic,tablet,대전광역시,1,12,0
22.0,40827262.0,0,7.0,4,4,basic,desktop,광주광역시,1,5,1
31.0,61813149.0,5,6.3,6,15,basic,desktop,대전광역시,1,12,0
38.0,40302072.0,17,6.3,2,3,basic,desktop,부산광역시,1,0,1
31.0,62701566.0,5,3.0,2,0,premium,mobile,광주광역시,1,3,0
34.0,,2,5.5,2,26,basic,tablet,인천광역시,0,4,1
,42181177.0,7,5.6,3,13,vip,mobile,부산광역시,0,0,0
19.0,13092036.0,0,9.1,5,21,basic,desktop,대구광역시,1,1,1
38.0,39088191.0,3,11.5,3,26,vip,tablet,경기도,0,0,1
52.0,59572760.0,3,5.1,3,21,basic,tablet,인천광역시,0,3,1
35.0,53190891.0,16,8.4,2,15,basic,mobile,대전광역시,1,5,0
37.0,41055129.0,4,11.2,2,19,vip,desktop,인천광역시,0,5,1
41.0,57929522.0,13,9.9,3,3,basic,desktop,서울특별시,0,0,1
22.0,58198845.0,0,3.4,3,0,basic,desktop,광주광역시,1,5,1
52.0,67362794.0,11,5.6,4,28,basic,tablet,경기도,1,15,0
37.0,64492205.0,12,4.7,2,10,basic,desktop,대전광역시,0,2,1
51.0,57369110.0,23,6.8,3,18,vip,mobile,울산광역시,1,2,0
,33086135.0,6,11.5,4,24,basic,tablet,대전광역시,1,4,0
53.0,22242934.0,29,12.1,3,24,vip,mobile,부산광역시,0,12,0
42.0,2981918.0,17,6.7,2,14,basic,tablet,대전광역시,1,17,0
40.0,64238947.0,13,8.4,4,2,basic,mobile,경기도,0,2,1
37.0,56469257.0,18,3.7,4,10,basic,desktop,경기도,1,4,0
32.0,32387864.0,5,6.5,2,15,basic,tablet,부산광역시,1,4,0
47.0,48135485.0,25,7.9,3,17,basic,mobile,대구광역시,0,3,1
,48818706.0,6,4.3,3,13,premium,tablet,부산광역시,0,0,0
18.0,69583740.0,0,5.0,3,21,basic,tablet,대구광역시,1,2,1
23.0,39300336.0,3,3.6,1,28,premium,desktop,부산광역시,1,14,0
33.0,2476109.0,5,4.8,8,17,premium,tablet,울산광역시,1,1,0
38.0,14958955.0,4,4.8,1,10,basic,mobile,대전광역시,1,15,1
34.0,76021441.0,3,4.5,2,4,premium,tablet,서울특별시,0,4,1
47.0,33942976.0,17,6.4,3,22,premium,mobile,경기도,1,4,0
18.0,3653821.0,0,6.1,3,16,basic,desktop,대전광역시,1,1,1
36.0,9492960.0,13,5.8,4,12,basic,tablet,인천광역시,1,9,0
18.0,48529985.0,0,3.2,3,10,basic,mobile,부산광역시,1,0,1
42.0,14049309.0,15,4.0,5,20,premium,tablet,인천광역시,1,8,0
34.0,75068936.0,13,6.1,3,2,basic,tablet,광주광역시,0,2,1
39.0,11257468.0,4,5.0,7,2,basic,desktop,인천광역시,1,3,1
,13275390.0,5,4.1,2,26,basic,tablet,광주광역시,1,3,0
,54933373.0,27,13.4,0,22,basic,tablet,경기도,1,0,0
,15087657.0,10,3.2,1,27,basic,desktop,부산광역시,1,1,0
40.0,43056254.0,11,4.6,1,27,basic,tablet,울산광역시,0,5,1
33.0,66130858.0,1,10.3,3,21,basic,desktop,경기도,1,3,1
40.0,66657497.0,3,3.9,2,26,basic,tablet,서울특별시,1,1,1
27.0,15412685.0,3,7.2,6,24,basic,mobile,서울특별시,1,1,1
43.0,40097781.0,12,5.6,5,14,basic,mobile,인천광역시,1,1,0
51.0,47474935.0,6,6.5,3,12,premium,mobile,서울특별시,1,4,0
,11197334.0,22,5.6,5,29,basic,desktop,광주광역시,0,13,1
27.0,29437369.0,1,4.5,2,13,basic,desktop,서울특별시,1,17,1
38.0,73923803.0,20,3.0,2,16,basic,desktop,서울특별시,1,1,0
22.0,49815851.0,1,4.3,5,24,premium,desktop,경기도,1,2,0
40.0,54258918.0,17,5.0,3,2,basic,desktop,대전광역시,0,1,1
39.0,41344933.0,20,4.0,4,16,basic,desktop,대전광역시,1,0,0
,30096836.0,0,6.3,4,27,premium,tablet,서울특별시,0,15,1
23.0,1791940.0,3,4.1,3,13,basic,mobile,대구광역시,1,1,1
32.0,11096020.0,5,8.3,2,10,basic,desktop,경기도,1,17,0
31.0,60101432.0,2,10.0,2,26,basic,tablet,경기도,0,11,1
22.0,52426873.0,4,4.6,2,5,basic,tablet,대구광역시,1,17,1
38.0,55200860.0,19,5.7,3,25,premium,desktop,인천광역시,1,4,0
37.0,,9,13.7,1,21,basic,mobile,울산광역시,1,4,0
33.0,57443728.0,8,3.8,0,15,premium,desktop,대전광역시,0,3,0
27.0,72242492.0,7,14.6,0,11,basic,mobile,부산광역시,1,4,0
45.0,4409578.0,11,6.9,4,23,basic,mobile,대전광역시,1,2,0
51.0,62143128.0,30,6.3,1,3,basic,desktop,부산광역시,1,18,1
30.0,54410245.0,0,8.5,4,27,basic,mobile,광주광역시,1,0,1
28.0,0.0,8,4.2,2,10,basic,mobile,광주광역시,1,1,0
39.0,4776667.0,8,10.0,3,2,premium,mobile,인천광역시,1,5,0
31.0,56823137.0,5,4.4,4,5,vip,desktop,울산광역시,0,1,0
33.0,9945304.0,6,6.5,2,17,basic,mobile,대구광역시,0,19,1
,56597643.0,12,8.5,2,30,basic,mobile,서울특별시,1,5,0
18.0,18382117.0,0,5.6,5,16,basic,tablet,대구광역시,1,3,1
48.0,60890539.0,15,5.8,3,25,premium,desktop,대전광역시,1,1,0
35.0,16294431.0,2,4.7,2,13,vip,mobile,대구광역시,1,7,0
30.0,3189362.0,4,6.0,3,21,premium,desktop,대전광역시,1,2,0
34.0,1385568.0,16,6.1,4,0,basic,desktop,인천광역시,0,5,1
,2884267.0,0,5.4,3,22,vip,tablet,대구광역시,1,1,0
,37928722.0,0,5.9,2,29,basic,tablet,부산광역시,1,1,1
49.0,73374424.0,20,4.9,0,29,basic,mobile,경기도,1,0,0
,61855866.0,8,6.7,1,18,basic,mobile,경기도,1,2,0
39.0,12602562.0,16,4.7,2,10,premium,mobile,경기도,1,3,0
44.0,5471886.0,12,11.4,1,25,premium,desktop,대구광역시,1,2,0
24.0,19699153.0,6,6.5,4,1,premium,tablet,부산광역시,1,3,0
39.0,4176275.0,20,8.1,2,29,premium,tablet,광주광역시,1,4,0
32.0,3446771.0,14,6.7,3,3,basic,mobile,광주광역시,1,5,1
43.0,2985488.0,7,4.8,5,28,premium,tablet,대전광역시,0,4,0
18.0,2376584.0,0,3.3,4,30,basic,desktop,인천광역시,1,4,1
34.0,59926049.0,7,12.5,1,13,basic,mobile,서울특별시,1,3,0
28.0,53422809.0,1,5.4,5,30,basic,tablet,대구광역시,0,5,1
39.0,70176757.0,9,6.4,2,11,vip,mobile,경기도,1,0,0
39.0,40971542.0,4,4.6,4,15,vip,desktop,서울특별시,1,2,0
27.0,13545571.0,8,5.4,5,27,basic,desktop,부산광역시,1,2,0
27.0,10811116.0,2,8.6,3,10,basic,mobile,서울특별시,1,12,1
33.0,0.0,0,4.0,6,29,basic,mobile,대구광역시,1,3,1
,5406917.0,3,4.1,0,27,basic,tablet,대전광역시,1,2,1
,47751829.0,6,10.0,2,23,basic,desktop,서울특별시,1,19,0
31.0,66684386.0,0,11.6,5,19,basic,desktop,서울특별시,1,4,1
18.0,56955845.0,0,12.2,0,5,basic,mobile,서울특별시,0,0,1
31.0,32487487.0,1,6.5,1,23,basic,tablet,경기도,1,3,1
24.0,47895256.0,5,5.4,2,20,basic,mobile,인천광역시,1,2,0
,80267096.0,0,5.9,4,21,basic,mobile,울산광역시,1,2,1
22.0,51668350.0,4,,1,15,basic,mobile,서울특별시,0,3,1
,45090116.0,13,4.7,5,29,premium,desktop,대구광역시,0,3,0
48.0,12458698.0,16,3.9,4,5,premium,mobile,대전광역시,1,13,0
38.0,61450896.0,11,6.4,4,16,premium,mobile,대구광역시,0,10,0
28.0,43157474.0,3,6.6,2,16,basic,tablet,경기도,1,2,1
39.0,57538621.0,11,3.2,2,4,basic,mobile,서울특별시,0,5,1
30.0,2342221.0,2,3.0,3,21,vip,tablet,인천광역시,1,0,0
28.0,60789914.0,4,11.6,4,11,basic,mobile,부산광역시,1,2,1
23.0,52545397.0,4,3.1,2,17,basic,desktop,경기도,1,4,1
18.0,12409839.0,0,5.4,4,2,premium,mobile,서울특별시,1,2,1
31.0,38612246.0,9,5.8,3,24,basic,desktop,인천광역시,1,1,0
36.0,1357427.0,1,6.2,3,4,basic,mobile,광주광역시,1,3,1
34.0,64182459.0,14,3.3,4,0,basic,desktop,대구광역시,0,5,1
,48809054.0,10,3.4,8,22,basic,desktop,광주광역시,1,3,0
25.0,54275521.0,1,3.3,4,27,basic,mobile,대구광역시,1,2,1
41.0,8468022.0,17,3.7,4,30,basic,tablet,부산광역시,1,0,0
,63480901.0,2,6.3,6,2,basic,desktop,대전광역시,0,2,1
42.0,114525257.0,21,12.9,3,13,premium,desktop,인천광역시,1,17,0
24.0,47965981.0,6,4.9,2,26,vip,mobile,부산광역시,0,9,0
,61789892.0,7,4.9,4,22,premium,tablet,광주광역시,1,2,0
20.0,67594515.0,1,5.6,7,25,basic,desktop,경기도,1,3,1
,7381203.0,4,4.7,4,30,premium,mobile,인천광역시,1,3,0
44.0,19798419.0,1,6.3,2,13,basic,desktop,울산광역시,1,1,1
40.0,54698625.0,6,7.0,2,19,basic,mobile,광주광역시,1,4,0
44.0,34356076.0,6,3.8,1,3,basic,mobile,서울특별시,0,2,1
40.0,11845260.0,6,4.9,5,30,premium,tablet,울산광역시,0,3,0
23.0,44255011.0,1,5.8,4,4,basic,mobile,광주광역시,0,5,1
,56511027.0,6,3.7,1,19,vip,tablet,부산광역시,1,6,0
27.0,49357156.0,8,3.9,0,5,premium,mobile,울산광역시,1,5,0
48.0,10371368.0,23,11.7,2,22,basic,mobile,부산광역시,1,1,0
23.0,1176813.0,1,4.2,2,1,premium,desktop,서울특별시,1,1,1
43.0,14950306.0,1,3.7,7,12,basic,tablet,인천광역시,1,2,1
43.0,32658089.0,22,4.8,6,2,basic,desktop,광주광역시,0,6,1
53.0,33368526.0,10,5.1,4,12,basic,tablet,대전광역시,1,0,0
30.0,3734720.0,12,4.1,3,1,premium,tablet,경기도,1,0,0
42.0,74042663.0,9,4.9,1,25,premium,desktop,광주광역시,1,5,0
57.0,2294813.0,34,5.1,7,17,basic,tablet,광주광역시,1,3,0
28.0,4401944.0,0,5.4,2,16,basic,tablet,인천광역시,1,1,1
19.0,66100102.0,0,,5,16,basic,desktop,울산광역시,1,3,1
18.0,4629368.0,0,6.7,4,14,basic,tablet,울산광역시,1,3,1
42.0,,14,6.1,4,12,vip,desktop,부산광역시,1,11,0
18.0,4544766.0,0,3.6,5,25,premium,mobile,경기도,1,4,0
,16886786.0,13,3.1,2,30,premium,desktop,서울특별시,1,4,0
39.0,46057392.0,13,10.7,4,10,premium,tablet,대전광역시,0,0,0
36.0,15890436.0,18,3.3,3,25,premium,mobile,인천광역시,1,1,0
39.0,4379170.0,16,3.0,3,27,basic,mobile,서울특별시,1,0,0
,60503147.0,19,14.2,4,21,basic,mobile,대구광역시,0,5,1
47.0,35747712.0,29,3.3,4,23,basic,desktop,울산광역시,0,3,1
25.0,51591088.0,0,5.3,2,5,premium,desktop,서울특별시,0,4,1
,,3,6.1,1,19,basic,mobile,울산광역시,0,0,1
27.0,40107568.0,7,5.0,1,12,premium,tablet,대구광역시,1,17,0
43.0,52557270.0,6,5.8,6,2,premium,tablet,서울특별시,1,2,0
44.0,43773629.0,11,6.4,3,22,premium,mobile,대구광역시,0,3,0
39.0,60577229.0,0,5.3,7,22,basic,tablet,광주광역시,0,17,1
46.0,53529757.0,25,4.8,3,29,basic,tablet,경기도,0,1,1
23.0,50847615.0,3,3.5,3,2,basic,desktop,대전광역시,0,2,1
,73375249.0,24,14.6,5,0,premium,tablet,인천광역시,1,4,0
50.0,4324612.0,17,4.2,3,25,premium,desktop,광주광역시,0,0,0
42.0,39644722.0,18,4.1,7,20,basic,mobile,부산광역시,1,0,0
52.0,2828272.0,2,5.7,1,2,basic,tablet,인천광역시,0,17,1
18.0,9620506.0,0,3.4,2,16,premium,tablet,광주광역시,0,1,1
29.0,10401597.0,2,4.5,1,2,basic,desktop,서울특별시,0,3,1
27.0,22622546.0,4,4.9,4,24,vip,desktop,인천광역시,0,0,1
42.0,11854259.0,2,4.0,0,25,basic,mobile,서울특별시,0,3,1
24.0,19461461.0,2,3.2,3,1,vip,mobile,광주광역시,1,8,1
42.0,41858015.0,4,6.8,1,1,basic,tablet,인천광역시,1,3,1
48.0,338139.0,13,7.0,1,25,basic,desktop,광주광역시,1,2,0
,45053026.0,20,6.7,3,4,basic,desktop,경기도,1,0,1
,63448.0,15,3.6,0,15,premium,tablet,부산광역시,0,0,0
25.0,,3,8.3,6,22,basic,desktop,울산광역시,0,3,1
26.0,,8,4.3,1,15,premium,desktop,광주광역시,0,3,0
47.0,55762402.0,0,5.7,4,25,basic,desktop,대전광역시,0,3,1
42.0,50008090.0,16,13.7,3,30,vip,desktop,부산광역시,1,2,0
,54544434.0,10,5.7,3,21,basic,tablet,광주광역시,0,9,1
30.0,9477243.0,8,6.2,0,19,basic,mobile,인천광역시,1,5,0
18.0,211404.0,0,3.0,1,22,basic,mobile,서울특별시,1,11,1
24.0,57702820.0,4,4.0,4,20,basic,tablet,인천광역시,1,3,1
54.0,19611122.0,3,5.3,1,14,basic,mobile,광주광역시,1,1,1
22.0,56138188.0,1,4.1,7,22,basic,desktop,대전광역시,0,5,1
36.0,43611131.0,8,,3,30,premium,tablet,광주광역시,1,0,0
,28578992.0,21,3.2,3,11,basic,mobile,광주광역시,1,0,0
22.0,36378995.0,0,13.4,4,15,basic,desktop,대구광역시,1,2,1
36.0,56795594.0,4,9.7,3,11,basic,mobile,부산광역시,1,8,1
44.0,66096770.0,3,12.6,2,4,basic,tablet,서울특별시,1,4,1
35.0,11304330.0,4,6.3,5,13,basic,mobile,부산광역시,1,1,1
63.0,13999436.0,23,5.6,5,24,premium,mobile,경기도,1,0,0
18.0,60615173.0,0,4.9,3,10,basic,mobile,광주광역시,1,8,1
45.0,57598015.0,23,9.0,2,11,premium,tablet,광주광역시,1,2,0
33.0,40122896.0,12,5.9,3,24,basic,desktop,부산광역시,1,0,0
42.0,52608852.0,17,6.5,2,28,basic,tablet,부산광역시,1,18,0
,37274332.0,12,5.9,3,13,vip,mobile,대전광역시,1,0,0
27.0,50261434.0,4,5.8,1,15,basic,tablet,부산광역시,1,4,1
37.0,3661727.0,18,6.3,2,13,basic,mobile,대구광역시,1,9,0
18.0,18393919.0,0,3.4,0,1,basic,desktop,부산광역시,0,5,1
41.0,30354020.0,22,6.0,1,14,premium,desktop,광주광역시,0,5,0
37.0,57222614.0,2,5.6,4,10,basic,mobile,서울특별시,1,15,1
41.0,72218548.0,21,4.7,5,14,vip,tablet,인천광역시,1,2,0
,13794238.0,17,7.0,2,20,basic,mobile,대전광역시,1,10,0
38.0,62494181.0,5,6.8,6,27,basic,tablet,부산광역시,1,4,0
36.0,58815423.0,5,4.4,3,5,basic,tablet,부산광역시,0,4,1
26.0,16491672.0,7,12.4,1,12,basic,mobile,부산광역시,1,1,0
27.0,33687827.0,4,5.1,4,0,basic,desktop,대전광역시,0,19,1
46.0,29211100.0,0,6.2,2,2,premium,desktop,서울특별시,0,0,1
49.0,49904987.0,30,8.7,3,28,premium,tablet,울산광역시,1,5,0
32.0,17582568.0,7,4.5,6,24,basic,mobile,경기도,0,17,1
,68459687.0,0,7.0,1,21,premium,mobile,부산광역시,1,2,0
,68310727.0,4,3.4,5,28,premium,mobile,부산광역시,1,3,0
46.0,43499741.0,27,5.5,2,13,basic,desktop,대전광역시,1,3,0
,44438441.0,5,10.9,4,11,basic,desktop,부산광역시,1,2,0
54.0,9638262.0,13,4.6,3,18,basic,tablet,울산광역시,1,2,0
26.0,50780309.0,1,9.9,5,10,basic,desktop,울산광역시,0,5,1
31.0,51907608.0,4,7.2,3,14,premium,desktop,서울특별시,1,5,0
37.0,12791160.0,3,6.1,3,13,basic,mobile,인천광역시,0,4,1
41.0,9136868.0,12,3.6,4,11,premium,mobile,대전광역시,1,5,0
32.0,14715966.0,6,5.6,1,24,premium,desktop,대전광역시,1,0,0
26.0,56689216.0,5,3.3,1,23,basic,tablet,광주광역시,1,0,0
43.0,40895548.0,2,4.1,3,26,basic,mobile,경기도,1,4,1
42.0,16675563.0,8,4.7,1,27,premium,tablet,경기도,1,17,0
25.0,3208715.0,5,7.4,4,13,basic,desktop,서울특별시,0,4,1
48.0,48617512.0,19,6.6,3,12,premium,desktop,부산광역시,1,1,0
,4933834.0,10,6.9,3,12,basic,mobile,대구광역시,0,0,1
36.0,39153903.0,4,6.2,1,26,premium,mobile,서울특별시,1,4,0
35.0,3619111.0,13,6.9,3,22,vip,mobile,부산광역시,1,9,0
,4086679.0,18,4.7,4,14,basic,mobile,대전광역시,1,5,0
26.0,5697380.0,7,11.4,3,26,basic,desktop,부산광역시,1,4,0
35.0,2855044.0,6,4.6,2,10,basic,desktop,광주광역시,1,18,0
18.0,9217480.0,0,7.0,5,13,basic,mobile,서울특별시,1,1,1
43.0,41723932.0,6,4.7,3,16,premium,tablet,서울특별시,1,3,0
19.0,84525122.0,1,4.9,1,2,basic,mobile,대전광역시,1,12,1
50.0,38553404.0,2,5.5,5,26,basic,mobile,광주광역시,1,0,1
31.0,65073954.0,2,3.0,3,12,premium,mobile,대전광역시,1,2,0
32.0,8035994.0,1,6.5,4,25,basic,tablet,대구광역시,1,3,1
28.0,33700457.0,0,,0,19,premium,mobile,울산광역시,1,5,0
,51542213.0,4,6.0,6,26,basic,desktop,대구광역시,0,0,1
49.0,59736400.0,27,3.1,2,25,basic,tablet,인천광역시,1,5,0
18.0,4841019.0,0,4.5,5,20,basic,desktop,인천광역시,0,0,1
47.0,73433976.0,3,5.5,3,21,basic,tablet,광주광역시,1,4,1
38.0,,15,5.8,4,11,premium,tablet,경기도,1,3,0
22.0,53757713.0,4,10.9,1,30,basic,mobile,대전광역시,1,3,1
24.0,6684539.0,2,6.3,5,19,basic,desktop,경기도,0,4,1
,56793114.0,17,5.1,3,0,basic,tablet,서울특별시,1,12,1
25.0,8668935.0,0,7.7,1,27,basic,desktop,울산광역시,0,5,1
23.0,63889491.0,5,6.0,0,30,premium,tablet,부산광역시,0,10,0
46.0,30542535.0,13,4.1,4,18,basic,mobile,대구광역시,1,5,0
,7736669.0,18,4.0,4,11,basic,tablet,대전광역시,1,2,0
,62840721.0,4,6.9,7,15,basic,desktop,서울특별시,1,0,1
37.0,24739939.0,5,6.5,3,11,basic,desktop,대전광역시,1,3,0
24.0,39364566.0,4,6.7,2,27,basic,desktop,인천광역시,0,4,1
,62241215.0,17,5.7,1,13,basic,desktop,대구광역시,0,2,1
45.0,,25,4.9,1,28,premium,tablet,부산광역시,1,0,0
40.0,30916435.0,14,8.8,2,29,basic,tablet,경기도,1,4,0
38.0,60695387.0,6,6.5,5,1,basic,tablet,대전광역시,1,13,1
52.0,20789901.0,26,3.8,4,16,premium,tablet,경기도,1,12,0
34.0,9553320.0,16,3.6,2,27,basic,mobile,인천광역시,1,5,0
,15560234.0,0,6.2,3,13,basic,tablet,경기도,1,3,1
39.0,41727264.0,10,6.2,1,2,basic,mobile,울산광역시,1,0,1
55.0,27396165.0,4,4.5,3,20,premium,tablet,울산광역시,0,4,1
24.0,52193221.0,1,5.8,3,10,basic,tablet,울산광역시,1,5,1
31.0,40929217.0,7,6.1,1,28,basic,tablet,경기도,1,9,0
39.0,59443375.0,11,9.6,2,3,basic,mobile,울산광역시,1,3,1
34.0,36720103.0,9,6.0,5,30,basic,tablet,부산광역시,0,13,1
25.0,38410446.0,1,9.2,1,5,basic,tablet,인천광역시,0,3,1
46.0,19684965.0,19,5.3,1,23,premium,tablet,부산광역시,0,3,0
,52549170.0,10,6.7,5,26,basic,desktop,울산광역시,1,2,0
36.0,2678190.0,9,5.8,3,23,basic,desktop,대전광역시,1,2,0
25.0,32174229.0,3,4.2,5,21,basic,desktop,대구광역시,1,1,1
19.0,10968993.0,0,9.6,4,29,premium,mobile,대전광역시,1,4,0
37.0,15135351.0,13,4.3,2,17,premium,tablet,광주광역시,0,0,0
46.0,46766480.0,12,6.8,3,5,premium,mobile,부산광역시,1,4,0
39.0,54022504.0,4,10.3,2,13,vip,tablet,경기도,1,10,0
34.0,54099668.0,9,3.6,3,22,premium,mobile,대구광역시,1,1,0
29.0,31935052.0,7,6.8,2,11,premium,desktop,경기도,1,2,0
24.0,80848787.0,1,5.4,1,26,premium,tablet,서울특별시,0,4,1
43.0,7645750.0,0,4.2,2,5,basic,desktop,서울특별시,0,5,1
44.0,59841743.0,4,3.1,1,25,vip,desktop,인천광역시,1,1,0
19.0,61538229.0,0,4.0,5,20,basic,tablet,울산광역시,0,11,1
50.0,9302024.0,9,6.6,5,12,basic,mobile,울산광역시,0,5,1
,13033975.0,14,6.3,1,12,basic,desktop,대전광역시,0,12,1
48.0,53687288.0,6,5.8,6,22,premium,desktop,대전광역시,1,1,0
21.0,2911801.0,2,4.4,1,15,basic,tablet,광주광역시,1,0,1
21.0,45015909.0,0,3.0,5,14,basic,tablet,인천광역시,1,5,1
33.0,40811736.0,8,4.1,3,18,basic,mobile,대전광역시,1,8,0
40.0,43073824.0,15,4.6,3,17,premium,desktop,대전광역시,1,0,0
52.0,30439952.0,5,6.7,2,18,basic,desktop,부산광역시,1,5,0
42.0,5252867.0,10,5.9,2,2,premium,mobile,광주광역시,1,3,0
32.0,74029889.0,0,5.5,1,21,premium,tablet,부산광역시,1,4,0
,64670044.0,6,3.1,1,23,premium,tablet,대전광역시,0,13,0
47.0,69057938.0,15,5.7,1,30,basic,tablet,대구광역시,1,2,0
25.0,44830477.0,7,6.6,9,13,premium,mobile,광주광역시,1,13,0
51.0,40456147.0,1,4.4,5,24,basic,tablet,울산광역시,0,9,1
32.0,38321194.0,3,6.1,6,12,basic,tablet,서울특별시,0,2,1
50.0,13220324.0,18,6.6,3,11,basic,mobile,울산광역시,1,0,0
41.0,53405945.0,5,5.0,3,2,basic,desktop,대구광역시,0,0,1
33.0,48841674.0,1,4.4,4,21,basic,desktop,울산광역시,0,3,1
29.0,69427228.0,4,4.9,5,22,basic,mobile,대구광역시,1,0,1
31.0,56074120.0,10,6.9,2,2,basic,tablet,부산광역시,0,2,1
39.0,37420135.0,8,14.0,3,24,premium,tablet,인천광역시,1,2,0
,6595455.0,2,6.7,6,10,premium,desktop,대전광역시,0,4,1
29.0,4363986.0,1,9.6,4,28,premium,tablet,부산광역시,0,6,1
33.0,65625992.0,1,3.9,4,15,basic,desktop,대구광역시,1,5,1
35.0,58275203.0,14,4.7,4,26,basic,desktop,광주광역시,1,3,0
18.0,19484443.0,0,6.8,4,24,basic,tablet,서울특별시,1,4,1
39.0,74525107.0,21,9.8,0,27,basic,desktop,경기도,1,4,0
25.0,56615537.0,1,9.5,2,16,basic,desktop,대구광역시,1,0,1
23.0,37421290.0,2,12.6,6,28,basic,mobile,울산광역시,1,2,1
18.0,3450062.0,0,4.7,0,29,basic,tablet,인천광역시,0,15,1
