year,cpi,flour_index,pork_index,onion_index,minimum_wage,location,special_menu,restaurant_type,delivery_only,coupon_discount,price
2009,58.27270227569048,56.16484783608423,71.45789250636336,74.58826098037014,4000,Gwangju,Ganjjajang,Normal,0,3.2,3450
1993,26.544776245636562,24.698564819998822,32.07633817390378,38.49500506200233,1005,Busan,Basic,Franchise,0,14.1,1850
2003,42.57999208186165,38.51335692711797,40.7346446820557,58.27921860820664,2510,Seoul,Ganjjajang,Normal,0,13.2,3700
1997,32.68442559092914,38.89253703342235,36.15473421643595,33.4283037427455,1485,Busan,Basic,Franchise,0,0.7,2150
2015,69.0741244079907,63.00377805003382,68.60139874196418,57.91946986750938,5580,Gwangju,Samseon,Premium,1,10.2,8800
1997,31.393972775145915,27.241950311594792,39.866196386536124,34.224997002844475,1485,Seoul,Ganjjajang,Normal,0,9.3,3150
1998,33.9352715488044,34.01772884937049,40.331192669296414,49.40548054607553,1525,Gyeonggi,Basic,Franchise,0,7.1,2650
1975,12.615738814743057,11.665360569020134,14.864757679677014,12.735195006304984,263,Incheon,Ganjjajang,Normal,0,6.3,1250
2005,46.22359783663076,49.21402729182963,54.4850501018304,56.02896762125184,3100,Gyeonggi,Basic,Franchise,0,4.3,3500
1976,13.570962132454959,12.981116613181683,13.55069238694546,14.230331007835954,283,Seoul,Ganjjajang,Normal,0,6.9,2200
1994,29.202251544355672,32.409075834180875,37.46016570907448,24.55353309071349,1170,Seoul,Basic,Premium,0,1.3,4850
2022,95.35532970397662,87.70132638867925,91.83236122865746,96.63229341583448,9160,Gyeonggi,Basic,Franchise,1,0.4,8400
2003,40.651349124043534,43.10516755812527,40.983062881071056,34.62196291251821,2510,Seoul,Ganjjajang,Normal,1,12.2,3800
1980,14.841157094026682,12.738595766005302,17.069912174261056,,310,Seoul,Ganjjajang,Normal,0,14.9,2300
1980,16.233939915707882,16.810620518705324,14.649997610348438,21.397767287108362,339,Seoul,Ganjjajang,Normal,0,6.1,2350
1992,25.108494721619724,24.804980802822953,24.868528983350767,36.72239065256584,925,Gyeonggi,Ganjjajang,Franchise,0,8.3,3200
2006,46.640346911752395,44.27570464626098,58.41206319317563,49.99202677839717,3480,Gwangju,Basic,Franchise,0,6.8,3050
1971,10.934102499478804,9.773125151796311,11.380218524646057,15.44826228722848,228,Seoul,Basic,Franchise,0,13.5,2150
2004,45.83762335937774,43.259037527580205,49.33890555542224,62.427248979828384,2840,Gyeonggi,Basic,Normal,0,10.7,2350
2005,46.618745651459236,39.21971676022944,55.783771935278864,40.906808701402525,3100,Seoul,Basic,Franchise,0,0.5,3900
2001,40.94888168554838,47.82525760802608,40.36781776762933,48.628446249137845,2100,Seoul,Basic,Normal,1,6.7,2500
2002,39.127973779503364,40.71001809219347,48.41893686464043,27.689606328092562,2275,Busan,Basic,Normal,1,11.1,1550
1973,11.852910565747358,10.93315785943266,14.442064074466941,12.185244174030442,247,Seoul,Samseon,Normal,0,1.5,3200
2011,62.58311142993883,60.252365831653655,71.77840219073833,82.64482297281964,4320,Gwangju,Ganjjajang,Normal,1,14.7,3900
1981,16.23101230497255,15.393297939616167,16.234209246047506,13.537024240820173,339,Seoul,Basic,Premium,0,8.1,4350
1995,30.099701364011487,33.18301928013642,32.34903238891791,38.120692365153694,1275,Seoul,Basic,Normal,0,3.8,1950
1976,12.55606661315871,12.408592193085326,,16.78452043762131,262,Seoul,Ganjjajang,Normal,0,7.5,2250
1980,15.798571331274461,17.0663545018312,17.922835324262262,14.116251184042461,330,Gwangju,Ganjjajang,Normal,0,8.4,1100
1984,18.62819646262027,18.752656885065367,18.49627225853153,17.646800855514595,389,Incheon,Basic,Normal,0,8.2,450
1999,35.55369186875716,40.95178992446597,41.14224732347241,34.41180551823365,1600,Incheon,Ganjjajang,Normal,0,11.3,2250
2012,63.027887099581456,73.7883957254817,75.96874256569286,44.34211265332034,4580,Busan,Basic,Franchise,0,11.5,4050
1990,23.16527228867877,26.72947435482432,27.0539460156991,34.15494062825429,690,Incheon,Basic,Normal,0,2.3,700
1976,12.698172452106881,13.863350858674295,14.235349616882184,14.447298689017353,265,Seoul,Ganjjajang,Normal,0,11.4,2200
1974,12.198820468492341,10.885782126423855,12.757295855802267,14.895232049586161,255,Incheon,Basic,Franchise,0,7.3,1200
1991,25.99105648375837,21.60802946362328,,34.20633419256727,820,Seoul,Ganjjajang,Premium,0,11.4,5650
1983,16.89317194164249,19.7180560580794,20.135844515031717,14.548775985058798,353,Gwangju,Ganjjajang,Normal,0,1.8,1200
1993,26.231118390856942,31.00960894218237,26.166450320440347,29.418877650636848,1005,Seoul,Samseon,Franchise,0,4.9,4850
1985,18.91160049284977,16.01852547766888,,21.248951312067792,395,Gwangju,Basic,Normal,0,0.9,250
1979,15.46686071458017,15.453274484136607,16.70129524068224,20.628455717188736,323,Incheon,Basic,Franchise,0,3.4,1300
1979,14.924245485926392,14.648220168255433,16.713815773003926,16.838133284092468,312,Busan,Basic,Premium,0,2.1,3300
2002,42.41769663152872,40.60977172942925,47.567212328116305,35.98634272537088,2275,Gyeonggi,Basic,Normal,1,3.1,1950
2006,50.227187294414456,60.21371718294858,58.93191492745096,57.00944593388518,3480,Daegu,Ganjjajang,Franchise,0,1.3,3950
1995,30.81852489983015,31.52195821727101,34.58901663341756,38.84017399168182,1275,Seoul,Ganjjajang,Normal,0,25.18091588624902,2900
2017,76.0633323445048,75.24312939757671,82.26835658084087,69.13261542414504,6470,Gyeonggi,Ganjjajang,Normal,0,9.6,6300
2019,85.4523358582715,81.33964767438553,85.76649583815141,92.256904911291,8350,Seoul,Basic,Franchise,1,9.3,7550
1999,34.460072698711166,35.26634894686822,41.3291755006575,47.96543518148204,1600,Gwangju,Basic,Normal,0,9.0,1050
1982,16.883289351063542,15.832706369756162,19.946667842529713,17.33364375646158,353,Gyeonggi,Basic,Normal,0,9.0,850
1976,13.262035751739985,14.742851969601256,15.067022733375683,16.883732228814303,277,Busan,Basic,Normal,0,1.8,200
2008,53.21868266952699,52.19794745578518,49.08745571167326,62.339224712114344,4000,Daegu,Basic,Normal,0,3.9,2250
1974,11.84144193440957,14.077709791025729,11.471208924478349,,247,Incheon,Basic,Normal,0,4.6,200
2009,54.37319062582765,50.1540319851862,69.88325035544433,58.37531083280892,4000,Gyeonggi,Ganjjajang,Franchise,1,12.7,5100
1978,14.094634027543355,13.222382463062509,12.73057416595944,18.42140666071425,294,Gyeonggi,Basic,Normal,0,9.0,750
2010,57.68213548165338,57.90022946649258,67.25142614393302,,4110,Gyeonggi,Ganjjajang,Normal,0,7.7,4350
1989,21.984543997116816,21.69849382619882,23.84935699230706,,600,Gyeonggi,Basic,Premium,0,4.8,4150
1998,34.340809069242724,36.4050525951353,32.18382283209493,30.114672409846207,1525,Seoul,Ganjjajang,Normal,0,0.5,3200
2019,83.19572757956912,91.6384352615564,102.11960001208782,76.48150730228528,8350,Incheon,Ganjjajang,Franchise,0,4.1,6950
2015,69.03546688550705,73.46981422536138,65.77803098838432,97.97648323793564,5580,Seoul,Basic,Franchise,1,5.3,6250
1970,10.10868435289755,10.59133955388974,12.84085861481849,,211,Busan,Basic,Normal,0,9.4,150
1987,21.9009092962146,21.962095787206596,21.112530570483358,22.723299584038568,458,Gyeonggi,Basic,Normal,0,9.8,1000
1974,11.546064700795283,11.034865629512783,12.436111226957813,13.406982345508585,241,Incheon,Basic,Normal,0,4.3,200
1987,21.652610963749922,23.544334999961315,23.300558510275206,20.427694229207532,452,Busan,Ganjjajang,Normal,0,0.6,1550
2006,49.42881046324236,49.46990511034394,54.41389338850519,73.9607096182999,3480,Gyeonggi,Samseon,Franchise,0,4.9,5650
2000,35.70983441796805,37.5022006544883,38.894045959799236,,1865,Gyeonggi,Samseon,Normal,1,7.8,3950
2019,87.71377924519102,103.68356225703742,110.30607702492692,124.81461443416006,8350,Gwangju,Basic,Premium,1,8.3,8450
2010,59.72032381580637,57.24891409547459,68.34709986737535,,4110,Daegu,Basic,Normal,1,5.1,2700
1981,15.92875684008247,14.174473717520591,20.69879193551291,20.972584373370807,333,Seoul,Basic,Normal,0,12.2,1350
2018,85.69398747366185,79.10462304013791,106.90138090051178,121.84344070198244,7530,Seoul,Ganjjajang,Normal,1,6.3,7000
2011,59.23935248699775,68.21528378473299,72.76769055009714,46.39349585479767,4320,Daegu,Basic,Premium,0,14.3,5700
1978,13.861606611508261,13.012954933786972,15.641140944239847,14.66805220114544,289,Busan,Basic,Normal,0,5.0,300
2013,65.42876278654776,52.64663409708835,61.68544181864756,97.8357561724412,4860,Daegu,Ganjjajang,Franchise,0,0.0,5200
2013,64.6576034691871,56.41169535653404,82.89366183463403,85.22898903501545,4860,Incheon,Basic,Normal,0,0.1,3550
1996,30.7881698104351,34.413006880132045,37.74351686539389,28.093214135672902,1400,Incheon,Ganjjajang,Premium,0,10.6,4950
1976,12.893640551817093,15.26156696580275,14.330540081838857,10.42057531911759,269,Gyeonggi,Basic,Normal,0,12.0,750
1975,11.92463887218504,11.54658506889004,12.731671619677503,16.93954531540827,249,Busan,Basic,Franchise,0,3.9,1200
2007,51.555149423695674,48.10826432419886,63.34362282240629,63.373376610401095,3770,Seoul,Basic,Normal,1,6.9,3250
1988,22.838541187703672,22.851761321823957,29.081077683331834,20.03471730348277,462,Seoul,Basic,Normal,0,9.4,1600
1995,31.483447328616442,35.50535397062766,33.1287176377636,38.24632800790603,1275,Busan,Basic,Premium,1,9.7,4000
1993,28.373313940438937,32.4718611644229,32.50157321168311,28.72093233723583,1005,Busan,Basic,Normal,0,1.8,850
2015,75.94553317970286,60.776581066977855,71.65727249750239,99.00294144985507,5580,Daegu,Ganjjajang,Premium,0,2.9,7950
1975,12.998627225590498,12.463637423553108,15.98934072356122,17.135038773666324,271,Seoul,Basic,Normal,0,0.1,1200
1996,31.69688074128022,32.449683176047145,34.04604171554657,37.55855653035353,1400,Daegu,Ganjjajang,Normal,0,13.2,1850
2000,36.693527142099306,33.34993096828168,34.74448520139942,54.84964914961224,1865,Gyeonggi,Basic,Premium,1,11.9,4800
2015,69.25902468796494,58.29556853100869,82.17110387992679,99.81125667820109,5580,Busan,Ganjjajang,Normal,1,4.9,5250
2020,92.19225953840169,89.44777687533399,119.81853935704144,77.50060815814807,8590,Gyeonggi,Samseon,Franchise,0,8.8,8950
2021,98.08346624500345,99.91249694500132,118.47491625916813,,8720,Seoul,Samseon,Franchise,0,3.7,10200
2022,101.74181669571648,109.32414152438805,111.76628149154365,134.7259998162025,9160,Seoul,Samseon,Franchise,1,6.8,10600
2003,40.68823296953193,45.759656078821756,37.17329185334028,45.774102476388826,2510,Seoul,Basic,Normal,0,8.6,2750
1982,16.310204436010913,18.272016864018386,20.362470826427426,,341,Daegu,Basic,Normal,0,11.8,150
1996,32.73637073816869,38.43211149908194,31.552722786784557,43.60386003847493,1400,Daegu,Ganjjajang,Normal,0,7.2,1850
1987,21.326963483179373,18.71085180712135,21.157100100694382,27.24283755080202,446,Seoul,Basic,Franchise,1,0.6,2550
1995,28.606849112530348,32.42965255841314,36.26703744261195,32.77153498363438,1275,Seoul,Ganjjajang,Franchise,0,11.0,3900
2009,58.15575990879246,67.38073357030133,59.494414895160695,78.0777251140308,4000,Seoul,Basic,Premium,0,4.4,6450
1995,28.739103696660376,34.072348416343054,35.60452930449011,35.48306933742959,1275,Seoul,Basic,Normal,1,8.8,2000
1999,34.118425472134,37.77794799135679,34.69837224701199,34.76885740287701,1600,Gyeonggi,Basic,Normal,0,12.5,1750
2014,68.65289583704259,78.52883125973354,74.34600558669736,85.0485674193381,5210,Daegu,Basic,Normal,1,8.0,3700
2014,67.32326012483111,73.42752302474747,78.10919404463199,77.8147427620399,5210,Seoul,Ganjjajang,Franchise,1,0.6,6600
1976,13.139166825261897,11.313288062803025,16.197981068566943,16.395013156367806,274,Seoul,Ganjjajang,Normal,0,5.7,2200
1982,16.679306392528538,16.196951534715115,19.86873469530709,16.143601830475784,348,Seoul,Basic,Normal,0,10.5,1350
1971,10.969657778906884,11.699071612660783,13.39753165721758,8.377306467101644,229,Seoul,Ganjjajang,Normal,0,10.2,2200
2015,71.73140718939602,69.50879513686561,81.98664247694235,55.88812707503102,5580,Gyeonggi,Basic,Franchise,1,4.6,5550
1970,9.813274673882757,10.196960460187196,10.566066087902511,9.080273073449996,205,Gwangju,Basic,Premium,0,7.3,2950
2003,43.00881277968807,44.772561541266164,41.3611074952303,,2510,Seoul,Basic,Normal,1,0.2,2550
1991,24.567377497650405,23.960249684521038,28.445297395560228,34.485649099248384,820,Seoul,Basic,Franchise,1,3.8,2700
2004,46.733387791490394,52.40522796492039,46.31810757239839,40.71429410772754,2840,Gyeonggi,Basic,Normal,0,14.5,2300
2021,97.73670563727234,112.2146993054484,94.6259427285206,89.50252491380286,8720,Seoul,Basic,Franchise,1,14.3,8500
2011,61.173419898062434,69.21596071483454,72.34617065165165,80.92018519637284,4320,Busan,Basic,Franchise,0,1.1,4100
1970,9.850186023949016,8.962900472502094,12.26750882689134,13.002180660669193,206,Daegu,Ganjjajang,Normal,0,2.1,950
1974,12.145407440093859,13.082406422413564,11.72692519411179,,254,Incheon,Ganjjajang,Franchise,0,13.7,2200
1992,25.12598286073926,28.939544327776687,28.280028331047376,23.174035185121696,925,Seoul,Basic,Premium,0,14.0,4750
1973,11.744791458366228,11.790742554116598,12.798184948395761,8.409676217736362,245,Seoul,Basic,Normal,0,5.6,1200
1990,23.01412630248665,19.230477434461363,22.487142482143405,29.021685970716533,690,Gyeonggi,Ganjjajang,Normal,1,10.8,2200
1998,35.20303704458832,34.67389894833382,39.2534296802852,37.72110226918583,1525,Gyeonggi,Basic,Normal,1,9.3,1600
1974,11.599666807884022,9.867610161393337,13.932789402379635,13.656255974151076,242,Busan,Basic,Normal,1,3.0,200
2015,69.48681791212753,60.00557824650231,74.14260774708264,54.993645687025804,5580,Gwangju,Samseon,Premium,1,12.4,8800
1974,11.517549631004513,12.924226911805116,11.06094044919333,8.844981246655442,240,Gyeonggi,Basic,Normal,1,1.5,700
1970,9.816849524147043,11.350093683330918,12.688048434327403,8.50392822003968,205,Gwangju,Basic,Normal,0,6.0,50
1990,24.05194030339006,27.539301569124223,26.685555631042824,31.23658472683416,690,Gyeonggi,Basic,Franchise,1,5.8,2200
2016,73.6707715963941,70.07293797576993,67.02745130114617,56.0808124773767,6030,Daegu,Basic,Normal,1,11.6,4050
2000,38.123032546714974,44.32316320813479,37.093914109032504,33.00025782403373,1865,Daegu,Samseon,Normal,0,12.9,3200
2001,41.030284835984425,44.19160344593629,45.41370130832664,34.8192336960981,2100,Gyeonggi,Ganjjajang,Normal,0,6.7,3000
1987,20.667603218614342,24.741872875153852,20.465919188971384,15.335112260757231,432,Seoul,Basic,Franchise,0,1.3,2550
2001,40.162935794276606,42.16786794965827,42.42981015368344,28.56743532662836,2100,Seoul,Ganjjajang,Normal,0,9.7,3400
2005,48.33132011611903,56.17049658570585,45.53493864007736,57.1826950622628,3100,Seoul,Basic,Normal,1,10.1,3050
1973,11.504209713878065,12.093910450204714,11.57625585093655,12.606156307444744,240,Busan,Basic,Normal,0,4.0,200
2021,90.71104338216783,85.80105443488006,117.40676811674584,84.06596224859909,8720,Seoul,Basic,Normal,0,12.8,7450
1999,34.34155710998183,40.58846099457454,35.36226400711946,26.396270534871494,1600,Gwangju,Ganjjajang,Franchise,1,5.1,2950
1999,37.35323840748289,43.49684549055869,35.56367853845077,37.089434480703396,1600,Gyeonggi,Basic,Normal,1,3.4,1700
1976,13.433138099852403,14.313520788545224,17.15645339701204,14.176916809483652,281,Gyeonggi,Basic,Premium,0,13.0,45829
2008,53.40679991672421,52.23664679327642,52.99190245205775,56.338207561929046,4000,Gyeonggi,Samseon,Franchise,0,0.1,6050
2010,56.81210285923436,56.61360851784478,59.14610349834404,47.39594733741608,4110,Gyeonggi,Basic,Franchise,0,1.2,4250
2001,38.98836359156189,36.701174267446014,45.09076441294847,49.82690455333164,2100,Busan,Basic,Franchise,0,4.7,2500
1988,21.458519084263088,22.24900365869884,20.003528349209077,15.846936395587086,462,Seoul,Basic,Franchise,0,3.6,2550
2013,65.17448392533116,74.04019290495017,71.19858319608677,70.60938726760347,4860,Gyeonggi,Basic,Normal,1,4.7,3850
1973,11.476113166496066,13.430374893893527,13.230709891143642,10.170291525862831,240,Seoul,Basic,Normal,0,6.5,1200
1996,31.15761693466084,25.15032346183991,34.830002145772006,44.61900927694498,1400,Gyeonggi,Basic,Normal,1,7.5,1500
1994,27.414703093351275,30.494296126310047,30.149676427258544,32.668299724611344,1170,Busan,Basic,Normal,0,3.3,800
2004,46.61132614386533,50.70775873301041,54.518485958758355,34.37191765014121,2840,Gwangju,Ganjjajang,Normal,0,12.1,2650
1997,34.157741130382774,32.06996726480389,33.43390649216089,28.152762688662378,1485,Incheon,Basic,Normal,0,0.3,1150
2009,58.38816272847124,66.83455633651788,64.92213410218548,,4000,Gyeonggi,Basic,Franchise,0,6.0,3950
1975,12.279570713603636,12.487919404512517,11.393269758093538,17.694063099606705,256,Gwangju,Ganjjajang,Normal,0,14.0,1000
2017,77.37572648912631,71.56120140013991,80.32603927658907,89.61031330076746,6470,Seoul,Ganjjajang,Normal,0,1.6,6800
2013,64.86521346865418,68.86034784024467,72.53619796939822,97.0311192458277,4860,Gwangju,Basic,Normal,0,11.0,3450
1999,36.435721189857055,33.28291717099564,34.982191642651415,41.8190148018428,1600,Seoul,Basic,Franchise,0,4.1,3250
1982,16.550383731807173,14.038542323790919,20.01331379282233,14.39498259677215,346,Gyeonggi,Basic,Normal,0,0.5,850
2019,83.8544213861319,83.87344482517435,92.83834327193541,121.24216627933879,8350,Daegu,Ganjjajang,Franchise,0,0.4,7450
1993,27.99471288008238,28.09711471090738,31.3912518925386,33.7134904399439,1005,Gyeonggi,Basic,Premium,0,7.2,4300
1972,10.434024165891113,11.053543870674416,10.810101808334673,11.532107388369415,218,Seoul,Basic,Normal,0,9.3,1150
2013,68.61816481189571,76.32180604061872,,72.07616088984479,4860,Gyeonggi,Basic,Franchise,0,2.8,4900
2007,51.78071957218306,56.70905272753038,54.37006878440731,76.32886249380219,3770,Gyeonggi,Basic,Normal,1,7.0,2600
1972,11.05205689754186,9.380691973742096,13.173266114741585,11.236934590865804,231,Seoul,Samseon,Normal,0,2.9,3200
2016,76.35415646823759,65.11038768877032,76.46148382426139,106.43206751618825,6030,Seoul,Basic,Franchise,1,10.2,6450
2004,46.255983678194795,49.504719975648634,52.13155044529602,52.50816444328298,2840,Incheon,Basic,Normal,0,0.5,1850
2012,64.93758665211718,58.32814661254571,60.7199226497235,48.93484877921018,4580,Gyeonggi,Basic,Franchise,0,1.4,4650
1993,26.340950624030516,27.927611299272794,29.577121191764522,23.172508654797376,1005,Gyeonggi,Ganjjajang,Normal,1,1.5,2300
2001,40.18499147645482,36.25363709970795,38.55468572613128,37.58304711582635,2100,Gwangju,Basic,Normal,1,3.7,1350
1976,12.42647642396508,10.739100761848052,16.138112399370385,9.400130235293947,259,Daegu,Basic,Normal,0,2.6,50
2014,70.08593247332739,84.02774641568124,70.70679770069484,80.2497021279436,5210,Gwangju,Basic,Franchise,0,3.9,4250
2008,51.27080403271467,54.55474934451318,55.37674800010073,75.32290041854844,4000,Gyeonggi,Samseon,Franchise,1,7.3,5900
1973,10.999298839872992,10.22640299630313,10.730107077676333,14.94610785359071,230,Busan,Ganjjajang,Normal,0,4.4,1200
